"","pathway","pval","padj","overlap","size","overlapGenes","sample_id"
"617","BIOCARTA_ATRBRCA_PATHWAY",1,1,0,22,"","MM909_16"
"618","BIOCARTA_CBL_PATHWAY",1,1,0,12,"","MM909_16"
"619","BIOCARTA_GSK3_PATHWAY",1,1,0,20,"","MM909_16"
"620","BIOCARTA_HIF_PATHWAY",1,1,0,15,"","MM909_16"
"621","BIOCARTA_P27_PATHWAY",1,1,0,13,"","MM909_16"
"622","BIOCARTA_P53HYPOXIA_PATHWAY",1,1,0,21,"","MM909_16"
"623","BIOCARTA_PARKIN_PATHWAY",1,1,0,8,"","MM909_16"
"624","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_16"
"625","BIOCARTA_SPRY_PATHWAY",1,1,0,17,"","MM909_16"
"626","GCM_USP6",1,1,0,69,"","MM909_16"
"627","GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION",1,1,0,9,"","MM909_16"
"628","GOBP_HISTONE_UBIQUITINATION",1,1,0,8,"","MM909_16"
"629","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,78,"","MM909_16"
"630","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_16"
"631","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,15,"","MM909_16"
"632","GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,109,"","MM909_16"
"633","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_16"
"634","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,22,"","MM909_16"
"635","GOBP_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,8,"","MM909_16"
"636","GOBP_PROTEIN_K11_LINKED_DEUBIQUITINATION",1,1,0,10,"","MM909_16"
"637","GOBP_PROTEIN_K11_LINKED_UBIQUITINATION",1,1,0,30,"","MM909_16"
"638","GOBP_PROTEIN_K27_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_16"
"639","GOBP_PROTEIN_K29_LINKED_DEUBIQUITINATION",1,1,0,5,"","MM909_16"
"640","GOBP_PROTEIN_K29_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_16"
"641","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",1,1,0,26,"","MM909_16"
"642","GOBP_PROTEIN_K48_LINKED_UBIQUITINATION",1,1,0,65,"","MM909_16"
"643","GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION",1,1,0,30,"","MM909_16"
"644","GOBP_PROTEIN_K63_LINKED_UBIQUITINATION",1,1,0,58,"","MM909_16"
"645","GOBP_PROTEIN_K6_LINKED_UBIQUITINATION",1,1,0,11,"","MM909_16"
"646","GOBP_PROTEIN_LINEAR_POLYUBIQUITINATION",1,1,0,5,"","MM909_16"
"647","GOBP_PROTEIN_MONOUBIQUITINATION",1,1,0,42,"","MM909_16"
"648","GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION",1,1,0,10,"","MM909_16"
"649","GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION",1,1,0,6,"","MM909_16"
"650","GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,199,"","MM909_16"
"651","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,18,"","MM909_16"
"652","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,39,"","MM909_16"
"653","GOBP_RIBOSOME_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,7,"","MM909_16"
"654","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY",1,1,0,12,"","MM909_16"
"655","GOBP_UBIQUITIN_RECYCLING",1,1,0,13,"","MM909_16"
"656","GOCC_ANAPHASE_PROMOTING_COMPLEX",1,1,0,21,"","MM909_16"
"657","GOCC_COP9_SIGNALOSOME",1,1,0,17,"","MM909_16"
"658","GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,25,"","MM909_16"
"659","GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,36,"","MM909_16"
"660","GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,37,"","MM909_16"
"661","GOCC_CUL4A_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_16"
"662","GOCC_CUL4B_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,6,"","MM909_16"
"663","GOCC_CUL5_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_16"
"664","GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,181,"","MM909_16"
"665","GOCC_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_16"
"666","GOCC_ER_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_16"
"667","GOCC_GID_COMPLEX",1,1,0,5,"","MM909_16"
"668","GOCC_HRD1P_UBIQUITIN_LIGASE_ERAD_L_COMPLEX",1,1,0,6,"","MM909_16"
"669","GOCC_LEWY_BODY",1,1,0,8,"","MM909_16"
"670","GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX",1,1,0,43,"","MM909_16"
"671","GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX",1,1,0,64,"","MM909_16"
"672","GOCC_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX",1,1,0,8,"","MM909_16"
"673","GOCC_UBIQUITIN_LIGASE_COMPLEX",1,1,0,312,"","MM909_16"
"674","GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING",1,1,0,9,"","MM909_16"
"675","GOMF_CULLIN_FAMILY_PROTEIN_BINDING",1,1,0,26,"","MM909_16"
"676","GOMF_HISTONE_DEUBIQUITINASE_ACTIVITY",1,1,0,6,"","MM909_16"
"677","GOMF_HISTONE_H2A_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,5,"","MM909_16"
"678","GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,10,"","MM909_16"
"679","GOMF_K63_LINKED_DEUBIQUITINASE_ACTIVITY",1,1,0,14,"","MM909_16"
"680","GOMF_METAL_DEPENDENT_DEUBIQUITINASE_ACTIVITY",1,1,0,11,"","MM909_16"
"681","GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING",1,1,0,31,"","MM909_16"
"682","GOMF_UBIQUITIN_LIGASE_ACTIVATOR_ACTIVITY",1,1,0,7,"","MM909_16"
"683","GOMF_UBIQUITIN_LIGASE_COMPLEX_SCAFFOLD_ACTIVITY",1,1,0,6,"","MM909_16"
"684","GOMF_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY",1,1,0,8,"","MM909_16"
"685","GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY",1,1,0,54,"","MM909_16"
"686","GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING",1,1,0,122,"","MM909_16"
"687","GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING",1,1,0,37,"","MM909_16"
"688","GOMF_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_ENDOPEPTIDASE_ACTIVITY",1,1,0,5,"","MM909_16"
"689","GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY",1,1,0,27,"","MM909_16"
"690","GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,14,"","MM909_16"
"691","KEGG_ERBB_SIGNALING_PATHWAY",1,1,0,87,"","MM909_16"
"692","KEGG_OOCYTE_MEIOSIS",1,1,0,112,"","MM909_16"
"693","KEGG_PARKINSONS_DISEASE",1,1,0,113,"","MM909_16"
"694","KEGG_PROTEASOME",1,1,0,44,"","MM909_16"
"695","LE_SKI_TARGETS_DN",1,1,0,7,"","MM909_16"
"696","LE_SKI_TARGETS_UP",1,1,0,17,"","MM909_16"
"697","MODULE_278",1,1,0,34,"","MM909_16"
"698","MORF_USP5",1,1,0,51,"","MM909_16"
"699","PROTEIN_UBIQUITINATION",1,1,0,40,"","MM909_16"
"700","REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1",1,1,0,48,"","MM909_16"
"701","REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",1,1,0,51,"","MM909_16"
"702","SMALL_PROTEIN_CONJUGATING_ENZYME_ACTIVITY",1,1,0,52,"","MM909_16"
"703","STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS",1,1,0,11,"","MM909_16"
"704","UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,49,"","MM909_16"
"705","WAESCH_ANAPHASE_PROMOTING_COMPLEX",1,1,0,13,"","MM909_16"
"706","WP_PARKIN_UBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY",1,1,0,71,"","MM909_16"
"707","YU_BAP1_TARGETS",1,1,0,29,"","MM909_16"
"708","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION",3.29615590677009e-14,3.32911746583779e-12,8,828,"ENSG00000114423, ENSG00000112659, ENSG00000056586, ENSG00000118518, ENSG00000178222, ENSG00000175104, ENSG00000144357, ENSG00000123124","MM909_17"
"709","UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",5.01747745654181e-08,2.0257560565451e-06,3,49,"ENSG00000175104, ENSG00000144357, ENSG00000123124","MM909_17"
"710","SMALL_PROTEIN_CONJUGATING_ENZYME_ACTIVITY",6.01709719765871e-08,2.0257560565451e-06,3,52,"ENSG00000175104, ENSG00000144357, ENSG00000123124","MM909_17"
"711","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",1.03670985634229e-06,2.61769238726427e-05,3,133,"ENSG00000114423, ENSG00000175104, ENSG00000123124","MM909_17"
"712","GOBP_PROTEIN_POLYUBIQUITINATION",5.02827585260092e-06,0.000101571172222539,3,225,"ENSG00000056586, ENSG00000118518, ENSG00000175104","MM909_17"
"713","GOCC_UBIQUITIN_LIGASE_COMPLEX",1.33616425957396e-05,0.00022492098369495,3,312,"ENSG00000112659, ENSG00000144357, ENSG00000123124","MM909_17"
"714","PROTEIN_UBIQUITINATION",1.70305046499615e-05,0.000245725852806588,2,40,"ENSG00000175104, ENSG00000123124","MM909_17"
"715","UBIQUITIN_CYCLE",2.46123401596553e-05,0.000310730794515648,2,48,"ENSG00000175104, ENSG00000123124","MM909_17"
"716","GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",0.000127779016494665,0.00143396451844013,2,109,"ENSG00000114423, ENSG00000175104","MM909_17"
"717","GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION",0.000424497043318581,0.00428742013751767,2,199,"ENSG00000114423, ENSG00000175104","MM909_17"
"718","GOBP_PROTEIN_K29_LINKED_DEUBIQUITINATION",0.00077978786012356,0.00715987035204359,1,5,"ENSG00000058056","MM909_17"
"719","GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY",0.00218202702953463,0.0183653941652498,1,14,"ENSG00000175104","MM909_17"
"720","GOMF_K48_LINKED_DEUBIQUITINASE_ACTIVITY",0.0026490463706601,0.0205810525720516,1,17,"ENSG00000058056","MM909_17"
"721","GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION",0.00467052441435778,0.0324941905338711,1,30,"ENSG00000058056","MM909_17"
"722","GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING",0.00482586988126799,0.0324941905338711,1,31,"ENSG00000175104","MM909_17"
"723","GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING",0.00575748453186598,0.036344121107404,1,37,"ENSG00000175104","MM909_17"
"724","GOBP_PROTEIN_K63_LINKED_UBIQUITINATION",0.00901195797591214,0.0535416326804192,1,58,"ENSG00000175104","MM909_17"
"725","GOBP_PROTEIN_K48_LINKED_UBIQUITINATION",0.0100946499308728,0.0566422023898976,1,65,"ENSG00000118518","MM909_17"
"726","KEGG_ERBB_SIGNALING_PATHWAY",0.0134904689224248,0.0717124926928896,1,87,"ENSG00000114423","MM909_17"
"727","GOMF_DEUBIQUITINASE_ACTIVITY",0.0182576920657501,0.0902718723776796,1,118,"ENSG00000058056","MM909_17"
"728","GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING",0.0188713049589176,0.0902718723776796,1,122,"ENSG00000058056","MM909_17"
"729","GOMF_UBIQUITIN_LIKE_PROTEIN_PEPTIDASE_ACTIVITY",0.0200974953409717,0.0902718723776796,1,130,"ENSG00000058056","MM909_17"
"730","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL",0.0205569610365013,0.0902718723776796,1,133,"ENSG00000058056","MM909_17"
"731","GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX",0.0278820906640609,0.11733713154459,1,181,"ENSG00000112659","MM909_17"
"732","BIOCARTA_ATRBRCA_PATHWAY",1,1,0,22,"","MM909_17"
"733","BIOCARTA_CBL_PATHWAY",1,1,0,12,"","MM909_17"
"734","BIOCARTA_GSK3_PATHWAY",1,1,0,20,"","MM909_17"
"735","BIOCARTA_HIF_PATHWAY",1,1,0,15,"","MM909_17"
"736","BIOCARTA_P27_PATHWAY",1,1,0,13,"","MM909_17"
"737","BIOCARTA_P53HYPOXIA_PATHWAY",1,1,0,21,"","MM909_17"
"738","BIOCARTA_PARKIN_PATHWAY",1,1,0,8,"","MM909_17"
"739","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_17"
"740","BIOCARTA_SPRY_PATHWAY",1,1,0,17,"","MM909_17"
"741","GCM_USP6",1,1,0,69,"","MM909_17"
"742","GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION",1,1,0,9,"","MM909_17"
"743","GOBP_HISTONE_UBIQUITINATION",1,1,0,8,"","MM909_17"
"744","GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION",1,1,0,8,"","MM909_17"
"745","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,78,"","MM909_17"
"746","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_17"
"747","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,15,"","MM909_17"
"748","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_17"
"749","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,22,"","MM909_17"
"750","GOBP_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,8,"","MM909_17"
"751","GOBP_PROTEIN_K11_LINKED_DEUBIQUITINATION",1,1,0,10,"","MM909_17"
"752","GOBP_PROTEIN_K11_LINKED_UBIQUITINATION",1,1,0,30,"","MM909_17"
"753","GOBP_PROTEIN_K27_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_17"
"754","GOBP_PROTEIN_K29_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_17"
"755","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",1,1,0,26,"","MM909_17"
"756","GOBP_PROTEIN_K6_LINKED_UBIQUITINATION",1,1,0,11,"","MM909_17"
"757","GOBP_PROTEIN_LINEAR_POLYUBIQUITINATION",1,1,0,5,"","MM909_17"
"758","GOBP_PROTEIN_MONOUBIQUITINATION",1,1,0,42,"","MM909_17"
"759","GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION",1,1,0,10,"","MM909_17"
"760","GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION",1,1,0,6,"","MM909_17"
"761","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,18,"","MM909_17"
"762","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,39,"","MM909_17"
"763","GOBP_RIBOSOME_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,7,"","MM909_17"
"764","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY",1,1,0,12,"","MM909_17"
"765","GOBP_UBIQUITIN_RECYCLING",1,1,0,13,"","MM909_17"
"766","GOCC_ANAPHASE_PROMOTING_COMPLEX",1,1,0,21,"","MM909_17"
"767","GOCC_COP9_SIGNALOSOME",1,1,0,17,"","MM909_17"
"768","GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,25,"","MM909_17"
"769","GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,36,"","MM909_17"
"770","GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,37,"","MM909_17"
"771","GOCC_CUL4A_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_17"
"772","GOCC_CUL4B_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,6,"","MM909_17"
"773","GOCC_CUL5_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_17"
"774","GOCC_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_17"
"775","GOCC_ER_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_17"
"776","GOCC_GID_COMPLEX",1,1,0,5,"","MM909_17"
"777","GOCC_HRD1P_UBIQUITIN_LIGASE_ERAD_L_COMPLEX",1,1,0,6,"","MM909_17"
"778","GOCC_LEWY_BODY",1,1,0,8,"","MM909_17"
"779","GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX",1,1,0,43,"","MM909_17"
"780","GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX",1,1,0,64,"","MM909_17"
"781","GOCC_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX",1,1,0,8,"","MM909_17"
"782","GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING",1,1,0,9,"","MM909_17"
"783","GOMF_CULLIN_FAMILY_PROTEIN_BINDING",1,1,0,26,"","MM909_17"
"784","GOMF_HISTONE_DEUBIQUITINASE_ACTIVITY",1,1,0,6,"","MM909_17"
"785","GOMF_HISTONE_H2A_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,5,"","MM909_17"
"786","GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,10,"","MM909_17"
"787","GOMF_K63_LINKED_DEUBIQUITINASE_ACTIVITY",1,1,0,14,"","MM909_17"
"788","GOMF_METAL_DEPENDENT_DEUBIQUITINASE_ACTIVITY",1,1,0,11,"","MM909_17"
"789","GOMF_UBIQUITIN_LIGASE_ACTIVATOR_ACTIVITY",1,1,0,7,"","MM909_17"
"790","GOMF_UBIQUITIN_LIGASE_COMPLEX_SCAFFOLD_ACTIVITY",1,1,0,6,"","MM909_17"
"791","GOMF_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY",1,1,0,8,"","MM909_17"
"792","GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY",1,1,0,54,"","MM909_17"
"793","GOMF_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY",1,1,0,10,"","MM909_17"
"794","GOMF_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_ENDOPEPTIDASE_ACTIVITY",1,1,0,5,"","MM909_17"
"795","GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY",1,1,0,27,"","MM909_17"
"796","KEGG_OOCYTE_MEIOSIS",1,1,0,112,"","MM909_17"
"797","KEGG_PARKINSONS_DISEASE",1,1,0,113,"","MM909_17"
"798","KEGG_PROTEASOME",1,1,0,44,"","MM909_17"
"799","LE_SKI_TARGETS_DN",1,1,0,7,"","MM909_17"
"800","LE_SKI_TARGETS_UP",1,1,0,17,"","MM909_17"
"801","MODULE_278",1,1,0,34,"","MM909_17"
"802","MORF_USP5",1,1,0,51,"","MM909_17"
"803","REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1",1,1,0,48,"","MM909_17"
"804","REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",1,1,0,51,"","MM909_17"
"805","STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS",1,1,0,11,"","MM909_17"
"806","WAESCH_ANAPHASE_PROMOTING_COMPLEX",1,1,0,13,"","MM909_17"
"807","WP_PARKIN_UBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY",1,1,0,71,"","MM909_17"
"808","YU_BAP1_TARGETS",1,1,0,29,"","MM909_17"
"809","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION",4.62812277917625e-13,4.67440400696801e-11,7,828,"ENSG00000012048, ENSG00000109670, ENSG00000085382, ENSG00000157450, ENSG00000234127, ENSG00000182670, ENSG00000024048","MM909_20"
"810","GOCC_UBIQUITIN_LIGASE_COMPLEX",3.79488166056854e-08,1.91641523858711e-06,4,312,"ENSG00000012048, ENSG00000189186, ENSG00000109670, ENSG00000024048","MM909_20"
"811","GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",2.66154088553652e-07,8.96052098130629e-06,3,109,"ENSG00000012048, ENSG00000109670, ENSG00000157450","MM909_20"
"812","GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION",1.63152561062194e-06,4.1196021668204e-05,3,199,"ENSG00000012048, ENSG00000109670, ENSG00000157450","MM909_20"
"813","GOBP_PROTEIN_POLYUBIQUITINATION",2.35875591290879e-06,4.76468694407575e-05,3,225,"ENSG00000012048, ENSG00000085382, ENSG00000182670","MM909_20"
"814","PROTEIN_UBIQUITINATION",1.06051373726957e-05,0.000178519812440378,2,40,"ENSG00000012048, ENSG00000109670","MM909_20"
"815","UBIQUITIN_CYCLE",1.53290042685893e-05,0.000221175633018217,2,48,"ENSG00000012048, ENSG00000109670","MM909_20"
"816","GOBP_PROTEIN_K48_LINKED_UBIQUITINATION",2.82362716370933e-05,0.000356482929418303,2,65,"ENSG00000085382, ENSG00000182670","MM909_20"
"817","GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING",9.9842136630654e-05,0.00112045064441067,2,122,"ENSG00000109670, ENSG00000157450","MM909_20"
"818","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.000118657712542259,0.00119844289667682,2,133,"ENSG00000012048, ENSG00000109670","MM909_20"
"819","GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX",0.000219543108070808,0.00201580490137742,2,181,"ENSG00000189186, ENSG00000109670","MM909_20"
"820","GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY",0.00124739784799721,0.0104989318873099,1,10,"ENSG00000024048","MM909_20"
"821","GOBP_PROTEIN_K6_LINKED_UBIQUITINATION",0.00137206271751622,0.0106598718822414,1,11,"ENSG00000012048","MM909_20"
"822","GOBP_UBIQUITIN_RECYCLING",0.0016213516102489,0.0116968937596528,1,13,"ENSG00000109670","MM909_20"
"823","BIOCARTA_ATRBRCA_PATHWAY",0.00274247791584636,0.0173118918437802,1,22,"ENSG00000012048","MM909_20"
"824","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",0.00274247791584636,0.0173118918437802,1,22,"ENSG00000109670","MM909_20"
"825","GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY",0.00336484973940976,0.0199911660988462,1,27,"ENSG00000109670","MM909_20"
"826","YU_BAP1_TARGETS",0.00361370329158395,0.0202768906916655,1,29,"ENSG00000012048","MM909_20"
"827","GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX",0.00460857388486979,0.0244982085458868,1,37,"ENSG00000189186","MM909_20"
"828","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",0.00485715568024081,0.0245286361852161,1,39,"ENSG00000109670","MM909_20"
"829","GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX",0.00535415631868319,0.0257509422946192,1,43,"ENSG00000012048","MM909_20"
"830","GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY",0.006719788371785,0.0308499375250129,1,54,"ENSG00000109670","MM909_20"
"831","GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX",0.00795984809237926,0.0349541155361002,1,64,"ENSG00000109670","MM909_20"
"832","WP_PARKIN_UBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY",0.00882708368915319,0.0371473105251863,1,71,"ENSG00000109670","MM909_20"
"833","BIOCARTA_CBL_PATHWAY",1,1,0,12,"","MM909_20"
"834","BIOCARTA_GSK3_PATHWAY",1,1,0,20,"","MM909_20"
"835","BIOCARTA_HIF_PATHWAY",1,1,0,15,"","MM909_20"
"836","BIOCARTA_P27_PATHWAY",1,1,0,13,"","MM909_20"
"837","BIOCARTA_P53HYPOXIA_PATHWAY",1,1,0,21,"","MM909_20"
"838","BIOCARTA_PARKIN_PATHWAY",1,1,0,8,"","MM909_20"
"839","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_20"
"840","BIOCARTA_SPRY_PATHWAY",1,1,0,17,"","MM909_20"
"841","GCM_USP6",1,1,0,69,"","MM909_20"
"842","GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION",1,1,0,9,"","MM909_20"
"843","GOBP_HISTONE_UBIQUITINATION",1,1,0,8,"","MM909_20"
"844","GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION",1,1,0,8,"","MM909_20"
"845","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,78,"","MM909_20"
"846","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_20"
"847","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,15,"","MM909_20"
"848","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_20"
"849","GOBP_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,8,"","MM909_20"
"850","GOBP_PROTEIN_K11_LINKED_DEUBIQUITINATION",1,1,0,10,"","MM909_20"
"851","GOBP_PROTEIN_K11_LINKED_UBIQUITINATION",1,1,0,30,"","MM909_20"
"852","GOBP_PROTEIN_K27_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_20"
"853","GOBP_PROTEIN_K29_LINKED_DEUBIQUITINATION",1,1,0,5,"","MM909_20"
"854","GOBP_PROTEIN_K29_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_20"
